,watchers,stars,forks,type,issues,size,open_issues_count,num_languages,language_1,language_1_size,language_2,language_2_size,language_3,language_3_size
119673,1,1,0,User,0,160,0,0,0,0.0,0,0.0,0,0.0
94597,1,1,1,User,0,383,0,1,Ruby,2009.0,0,0.0,0,0.0
68379,1,3,1,User,0,82,0,1,C++,2433.0,0,0.0,0,0.0
82897,1,4,0,User,0,10380,0,2,Python,64747.0,Shell,1170.0,0,0.0
62069,2,3,1,User,0,77,0,0,Ruby,0.0,0,0.0,0,0.0
107122,1,1,1,User,0,166,0,0,Ruby,0.0,0,0.0,0,0.0
56943,2,1,1,User,0,177,0,0,Ruby,0.0,0,0.0,0,0.0
114278,1,1,0,User,2,116,2,2,Perl,2277.0,Shell,352.0,0,0.0
107958,1,1,0,User,0,3840,0,0,0,0.0,0,0.0,0,0.0
116547,1,1,1,User,0,9475,0,2,JavaScript,707655.0,PHP,27287.0,0,0.0
18745,3,5,1,User,0,166,0,1,Perl,38047.0,0,0.0,0,0.0
53995,2,1,0,User,0,91,0,1,Perl,71887.0,0,0.0,0,0.0
17685,2,2,0,User,0,471,0,1,Vim script,26094.0,0,0.0,0,0.0
129751,1,1,0,User,0,72,0,0,0,0.0,0,0.0,0,0.0
28838,2,1,1,User,0,1518,0,0,JavaScript,0.0,0,0.0,0,0.0
131555,1,1,1,User,0,371,0,1,Erlang,34574.0,0,0.0,0,0.0
21356,5,6,1,User,0,3212,0,1,Java,17878.0,0,0.0,0,0.0
81976,1,6,1,User,0,116,0,1,JavaScript,36461.0,0,0.0,0,0.0
70377,0,1,0,User,0,76,0,1,PHP,7182.0,0,0.0,0,0.0
111946,14,1,0,Organization,4,576,4,2,Ruby,182766.0,Perl,442.0,0,0.0
79058,0,5,0,User,0,168,0,1,PHP,7.0,0,0.0,0,0.0
9575,2,3,0,User,0,136,0,1,Ruby,49912.0,0,0.0,0,0.0
8237,2,2,0,User,0,408,0,0,0,0.0,0,0.0,0,0.0
46162,2,1,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
122777,1,1,1,User,0,13501,0,2,Ruby,574976.0,JavaScript,354506.0,0,0.0
123090,1,2,1,User,0,93,0,0,Ruby,0.0,0,0.0,0,0.0
61087,3,41,5,User,0,792,0,3,JavaScript,412789.0,CSS,28405.0,PHP,9450.0
4029,2,2,2,User,0,12485,0,1,Ruby,192600.0,0,0.0,0,0.0
101821,1,1,0,User,0,392,0,1,Ruby,28642.0,0,0.0,0,0.0
121113,1,4,3,User,6,164,6,1,Java,6803.0,0,0.0,0,0.0
126906,5,101,9,User,4,141,4,3,C++,22282.0,JavaScript,7650.0,Python,998.0
49161,3,2,0,User,0,107,0,1,Ruby,16568.0,0,0.0,0,0.0
84324,1,1,0,User,0,472,0,4,Shell,247770.0,C++,85806.0,JavaScript,8747.0
89606,1,3,2,User,0,108,0,1,Java,32163.0,0,0.0,0,0.0
123253,47,21,10,Organization,0,108,0,2,Erlang,219938.0,C,2151.0,0,0.0
117755,1,1,1,User,0,206,0,0,Ruby,0.0,0,0.0,0,0.0
78388,6,31,33,Organization,3,1519,3,1,C,175999.0,0,0.0,0,0.0
563,2,3,1,User,0,134,0,3,Ruby,43023.0,JavaScript,25082.0,C++,2720.0
30633,2,2,1,User,0,172,0,1,Ruby,74082.0,0,0.0,0,0.0
95600,1,1,0,User,0,196,0,0,0,0.0,0,0.0,0,0.0
106893,2,2,0,User,0,2304,0,2,PHP,328113.0,JavaScript,274061.0,0,0.0
108479,1,1,0,User,0,208,0,0,0,0.0,0,0.0,0,0.0
26956,3,2,0,User,0,120,0,1,Ruby,47377.0,0,0.0,0,0.0
79003,1,1,0,User,0,89,0,1,Ruby,9891.0,0,0.0,0,0.0
85520,1,2,1,User,0,81,0,0,Ruby,0.0,0,0.0,0,0.0
51979,2,2,5,User,0,11689,0,1,Java,10010.0,0,0.0,0,0.0
18606,2,1,0,User,0,17428,0,2,Ruby,38391.0,Java,10264.0,0,0.0
31387,2,1,0,User,0,2768,0,6,Emacs Lisp,4814718.0,JavaScript,171485.0,PHP,133187.0
17138,2,3,1,User,0,9185,0,4,JavaScript,311786.0,Ruby,101388.0,ActionScript,41028.0
26587,2,1,0,User,0,80,0,1,Ruby,3415.0,0,0.0,0,0.0
17484,3,8,0,User,0,100,0,1,Ruby,13434.0,0,0.0,0,0.0
5359,2,2,1,User,0,208,0,2,Ruby,22035.0,JavaScript,148.0,0,0.0
65735,2,1,0,User,0,228,0,1,Lua,339850.0,0,0.0,0,0.0
47294,2,3,1,User,1,206,1,2,Ruby,69900.0,JavaScript,26060.0,0,0.0
9067,2,2,2,User,0,1419,0,1,Ruby,4602.0,0,0.0,0,0.0
134653,1,12,1,User,1,924,1,4,Python,43033.0,JavaScript,25792.0,Go,11181.0
71793,4,112,14,User,7,401,7,2,C,19715.0,Objective-C,13792.0,0,0.0
19375,2,24,2,User,0,95,0,1,Ruby,7983.0,0,0.0,0,0.0
26786,2,1,0,User,0,84,0,1,Java,642.0,0,0.0,0,0.0
25202,2,2,0,User,0,3274,0,2,Ruby,139582.0,JavaScript,148.0,0,0.0
21756,3,3,1,User,0,118,0,1,C,1347.0,0,0.0,0,0.0
102285,1,4,1,User,0,2406,0,0,0,0.0,0,0.0,0,0.0
128903,1,1,0,User,0,104,0,1,Java,9301.0,0,0.0,0,0.0
33281,5,5,0,User,0,112,0,1,Ruby,2830.0,0,0.0,0,0.0
102482,1,1,0,User,0,92,0,1,Perl,625.0,0,0.0,0,0.0
15232,1,1,1,User,0,122,0,0,Ruby,0.0,0,0.0,0,0.0
29637,2,1,1,User,0,87,0,0,Ruby,0.0,0,0.0,0,0.0
117785,1,2,1,User,0,107,0,1,Ruby,2314.0,0,0.0,0,0.0
104190,1,1,1,User,0,125,0,1,Ruby,10567.0,0,0.0,0,0.0
63414,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
40357,2,1,0,User,0,92,0,0,0,0.0,0,0.0,0,0.0
60312,2,33,16,User,3,192,3,1,JavaScript,88713.0,0,0.0,0,0.0
120905,1,1,0,User,0,96,0,0,0,0.0,0,0.0,0,0.0
113023,4,33,4,User,1,685,1,6,Common Lisp,249925.0,HTML,90929.0,Pascal,15845.0
130717,1,1,1,User,0,133,0,1,Perl,127941.0,0,0.0,0,0.0
621,2,2,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
66470,6,4,3,Organization,1,517,1,2,Perl,193442.0,Perl6,9174.0,0,0.0
66146,1,1,0,Organization,0,2,0,1,Emacs Lisp,3890.0,0,0.0,0,0.0
123161,1,1,1,User,0,6613,0,0,0,0.0,0,0.0,0,0.0
34026,1,2,1,User,0,833,0,1,Ruby,64884.0,0,0.0,0,0.0
72194,1,13,0,User,1,134,1,3,JavaScript,33017.0,Python,2701.0,Shell,274.0
112698,1,1,1,User,0,633,0,0,Ruby,0.0,0,0.0,0,0.0
128725,0,0,0,User,0,140,0,2,JavaScript,37528.0,PHP,1039.0,0,0.0
95314,1,1,1,User,0,95,0,1,Ruby,8154.0,0,0.0,0,0.0
72746,1,1,0,User,0,80,0,1,Haskell,11405.0,0,0.0,0,0.0
52498,2,2,1,User,0,133,0,2,C,155575.0,Perl,4518.0,0,0.0
21353,2,2,0,User,0,184,0,0,Ruby,0.0,0,0.0,0,0.0
38504,2,1,0,User,0,76,0,1,C,1778.0,0,0.0,0,0.0
51717,2,1,1,User,0,3197,0,0,PHP,0.0,0,0.0,0,0.0
114353,1,1,1,User,0,246,0,2,C,118938.0,C++,8007.0,0,0.0
107433,0,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
10958,1,5,0,User,0,80,0,1,PHP,3188.0,0,0.0,0,0.0
25330,2,2,0,User,0,110,0,0,C,0.0,0,0.0,0,0.0
103131,1,3,1,User,0,421,0,1,Shell,20432.0,0,0.0,0,0.0
66144,2,1,0,User,0,152,0,0,0,0.0,0,0.0,0,0.0
22054,2,2,0,User,0,116,0,0,0,0.0,0,0.0,0,0.0
42751,2,0,0,User,0,72,0,1,Ruby,498.0,0,0.0,0,0.0
123254,1,1,1,User,0,1188,0,2,Ruby,133515.0,JavaScript,22959.0,0,0.0
101634,1,1,1,User,0,394,0,0,Java,0.0,0,0.0,0,0.0
21056,2,2,0,Organization,0,208,0,2,Ruby,25667.0,JavaScript,148.0,0,0.0
41146,2,1,1,User,0,99,0,0,Ruby,0.0,0,0.0,0,0.0
109265,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
62861,2,0,0,User,0,96,0,1,JavaScript,57989.0,0,0.0,0,0.0
112180,2,14,0,User,0,166,0,1,JavaScript,24822.0,0,0.0,0,0.0
95915,2,2,1,User,0,105,0,1,Ruby,5979.0,0,0.0,0,0.0
119809,0,0,0,User,0,100,0,1,PHP,1578.0,0,0.0,0,0.0
105032,2,8,4,User,1,558,1,0,0,0.0,0,0.0,0,0.0
13495,2,2,0,User,0,768,0,1,Ruby,135929.0,0,0.0,0,0.0
9993,2,2,0,User,0,152,0,1,Ruby,948.0,0,0.0,0,0.0
89565,1,1,1,User,0,157,0,1,PHP,2667.0,0,0.0,0,0.0
56726,10,34,8,Organization,0,118,0,1,Ruby,252.0,0,0.0,0,0.0
19452,2,6,0,User,0,84,0,1,Ruby,4363.0,0,0.0,0,0.0
98678,1,1,1,User,0,202,0,0,JavaScript,0.0,0,0.0,0,0.0
39011,4,13,9,User,0,112,0,1,Python,7676.0,0,0.0,0,0.0
100078,3,1,0,Organization,0,167,0,1,Ruby,123771.0,0,0.0,0,0.0
123811,1,1,1,User,0,49637,0,5,PHP,30315914.0,JavaScript,30072.0,Shell,3809.0
88617,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
58914,2,3,1,User,0,148,0,2,Objective-C,91502.0,Shell,115.0,0,0.0
75778,3,5,6,User,7,143,7,3,Python,36361.0,Groff,4804.0,Shell,3033.0
67933,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
77002,1,2,1,User,0,1077,0,1,Ruby,31886.0,0,0.0,0,0.0
7892,4,5,0,Organization,0,168,0,2,Ruby,71899.0,C,12699.0,0,0.0
79546,2,4,1,User,0,2200,0,1,C,49648.0,0,0.0,0,0.0
24712,3,3,0,User,0,164,0,1,Clojure,23876.0,0,0.0,0,0.0
49591,2,1,0,User,3,693,3,5,Ruby,203161.0,HTML,55850.0,CSS,6159.0
58485,4,4,0,User,0,72,0,1,PHP,3896.0,0,0.0,0,0.0
82218,0,1,0,Organization,0,120,0,1,Emacs Lisp,2797.0,0,0.0,0,0.0
78734,3,27,16,User,1,115,1,1,Python,29129.0,0,0.0,0,0.0
59434,2,1,1,User,0,400,0,1,JavaScript,247479.0,0,0.0,0,0.0
95808,1,1,1,User,0,19284,0,0,Erlang,0.0,0,0.0,0,0.0
9140,2,16,1,User,0,2319,0,2,Ruby,35689.0,JavaScript,569.0,0,0.0
133915,1,1,1,User,0,5609,0,1,Ruby,1479072.0,0,0.0,0,0.0
80871,0,1,0,User,0,104,0,1,Java,11997.0,0,0.0,0,0.0
18979,2,6,1,User,0,118,0,1,Ruby,33935.0,0,0.0,0,0.0
31179,2,1,0,User,0,132,0,1,Perl,81632.0,0,0.0,0,0.0
24774,2,2,0,User,0,141,0,1,Ruby,29567.0,0,0.0,0,0.0
135061,1,1,1,User,0,68,0,0,Ruby,0.0,0,0.0,0,0.0
132917,1,1,1,User,0,15115,0,0,Ruby,0.0,0,0.0,0,0.0
21211,5,11,0,User,0,1632,0,3,JavaScript,4596423.0,Lua,4226466.0,C,80816.0
2196,54,4,0,Organization,0,84,0,1,Ruby,6469.0,0,0.0,0,0.0
107737,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
123630,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
98450,1,1,1,User,0,7628,0,9,Erlang,1272122.0,C,43390.0,JavaScript,36916.0
100372,1,3,0,User,0,198200,0,10,Java,5592158.0,JavaScript,1803073.0,ActionScript,1317218.0
117650,1,3,2,User,1,167,1,1,Python,86260.0,0,0.0,0,0.0
116035,0,1,1,User,0,3238,0,2,C,145357.0,Ruby,79159.0,0,0.0
96174,1,1,0,User,0,292,0,2,Ruby,53675.0,JavaScript,148.0,0,0.0
108119,1,1,1,User,0,325,0,2,Java,47210.0,C++,23807.0,0,0.0
74762,1,1,1,User,0,1842,0,0,0,0.0,0,0.0,0,0.0
96667,11,20,3,User,0,1216,0,2,Ruby,129592.0,JavaScript,680.0,0,0.0
65149,2,1,0,User,0,80,0,0,0,0.0,0,0.0,0,0.0
78236,1,1,0,User,0,120,0,2,Perl,31506.0,Gnuplot,1610.0,0,0.0
64319,2,2,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
81372,0,2,1,Organization,0,105,0,1,VimL,11011.0,0,0.0,0,0.0
110620,1,1,1,User,0,80,0,0,Python,0.0,0,0.0,0,0.0
36957,3,12,3,User,0,718,0,5,C,1572234.0,Emacs Lisp,28168.0,Perl,17819.0
9903,2,2,1,User,0,91,0,1,Ruby,12804.0,0,0.0,0,0.0
117822,1,1,1,User,0,5650,0,0,PHP,0.0,0,0.0,0,0.0
87414,1,1,0,User,0,2116,0,3,HTML,52321.0,CSS,770.0,Makefile,155.0
69990,1,1,1,User,0,81,0,0,PHP,0.0,0,0.0,0,0.0
123021,1,1,0,User,0,108,0,0,0,0.0,0,0.0,0,0.0
122992,0,1,0,User,0,108,0,2,Go,6405.0,Shell,1222.0,0,0.0
58542,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
131070,1,1,0,User,0,140,0,0,0,0.0,0,0.0,0,0.0
102931,1,1,1,User,0,108,0,1,Ruby,4117.0,0,0.0,0,0.0
42836,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
66877,1,1,0,User,0,76,0,1,Ruby,732.0,0,0.0,0,0.0
5952,2,3,0,User,0,116,0,2,Perl,44665.0,Ruby,41985.0,0,0.0
94764,9,112,15,User,4,403,4,1,Haskell,17232.0,0,0.0,0,0.0
101670,3,10,4,Organization,3,248,3,1,Ruby,53141.0,0,0.0,0,0.0
79260,1,1,0,User,0,384,0,1,C#,80136.0,0,0.0,0,0.0
69544,1,2,1,User,0,83,0,2,Erlang,5543.0,Shell,43.0,0,0.0
134381,1,2,13,User,1,483,1,1,Python,62797.0,0,0.0,0,0.0
136603,1,7,4,User,0,155,0,0,0,0.0,0,0.0,0,0.0
97371,1,1,0,User,0,96,0,0,0,0.0,0,0.0,0,0.0
92292,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
9432,2,2,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
75819,0,2,0,User,0,296,0,3,Python,228383.0,C,76128.0,JavaScript,9365.0
95924,1,1,1,User,0,113,0,0,Ruby,0.0,0,0.0,0,0.0
87948,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
12972,2,4,0,User,0,88,0,1,Ruby,18030.0,0,0.0,0,0.0
107025,1,2,0,User,0,144,0,1,Ruby,2114.0,0,0.0,0,0.0
123495,1,2,1,User,0,9975,0,0,Ruby,0.0,0,0.0,0,0.0
131692,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
121148,188,6,1,Organization,2,62192,2,3,Java,8513896.0,Python,470161.0,Shell,67125.0
104074,1,1,0,User,0,176,0,1,Python,45369.0,0,0.0,0,0.0
113322,0,3,0,Organization,0,308,0,1,PHP,77768.0,0,0.0,0,0.0
108246,1,1,0,User,0,100,0,1,PHP,6706.0,0,0.0,0,0.0
130703,2,14,7,User,1,96,1,1,PHP,15268.0,0,0.0,0,0.0
42737,2,1,1,User,0,228,0,0,Erlang,0.0,0,0.0,0,0.0
85929,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
42218,2,1,1,User,0,91,0,1,Ruby,72.0,0,0.0,0,0.0
82487,0,1,0,Organization,0,6,0,1,Emacs Lisp,8021.0,0,0.0,0,0.0
100119,1,2,1,User,1,39,1,2,PHP,49779.0,ApacheConf,54.0,0,0.0
110057,0,1,0,User,0,104,0,0,0,0.0,0,0.0,0,0.0
122998,1,1,1,User,0,208,0,0,Ruby,0.0,0,0.0,0,0.0
14642,2,2,0,User,0,304,0,1,C,101160.0,0,0.0,0,0.0
111627,1,3,0,User,0,116,0,1,JavaScript,1097.0,0,0.0,0,0.0
134650,1,3,2,User,0,328,0,1,C,89240.0,0,0.0,0,0.0
62693,4,71,1,User,0,3716,0,3,Go,310566.0,C,59362.0,Ruby,10637.0
57219,2,1,0,User,0,276,0,1,Shell,104960.0,0,0.0,0,0.0
100165,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
86093,2,1,0,User,0,272,0,2,Ruby,35626.0,JavaScript,148.0,0,0.0
78278,1,6,0,User,0,172,0,2,Clojure,22862.0,Shell,57.0,0,0.0
75655,1,13,5,User,0,114,0,2,C,44171.0,JavaScript,33778.0,0,0.0
42307,2,1,1,User,0,117,0,1,Ruby,16689.0,0,0.0,0,0.0
6472,3,3,1,User,0,116,0,1,Python,129181.0,0,0.0,0,0.0
10301,2,2,0,User,0,456,0,4,Ruby,162248.0,Perl,2810.0,PHP,2170.0
137067,1,1,1,User,0,511,0,2,Shell,283447.0,Ruby,1327.0,0,0.0
5863,1,2,1,User,0,116,0,2,C,7047.0,Ruby,713.0,0,0.0
71444,1,1,1,User,4,396,4,2,PHP,42836.0,JavaScript,7562.0,0,0.0
117443,1,3,0,User,0,120,0,2,C,21907.0,Objective-C,20724.0,0,0.0
111959,4,1,0,Organization,0,220,0,0,0,0.0,0,0.0,0,0.0
9889,1,36,6,User,0,98,0,2,C,32182.0,Emacs Lisp,31.0,0,0.0
131905,1,0,0,User,0,100,0,0,0,0.0,0,0.0,0,0.0
33522,2,3,1,User,0,2916,0,2,VimL,948542.0,Ruby,12241.0,0,0.0
93637,2,1,0,User,0,17704,0,2,Ruby,21522.0,JavaScript,148.0,0,0.0
123133,0,1,1,User,0,112,0,1,Ruby,15784.0,0,0.0,0,0.0
29499,3,6,3,User,0,130,0,1,C#,45369.0,0,0.0,0,0.0
78522,4,5,1,User,0,2414,0,6,Java,351402.0,C,12180.0,C++,3673.0
43061,2,3,1,User,0,85,0,0,0,0.0,0,0.0,0,0.0
76579,1,1,0,Organization,0,20876,0,2,HTML,43830.0,Ruby,27381.0,0,0.0
134047,1,2,1,User,0,140,0,2,PHP,86805.0,JavaScript,6996.0,0,0.0
5341,2,3,0,User,0,380,0,2,JavaScript,65882.0,Ruby,23135.0,0,0.0
3703,2,5,0,User,0,84,0,1,Python,4503.0,0,0.0,0,0.0
101274,1,1,1,User,0,1998,0,1,Ruby,110168.0,0,0.0,0,0.0
84889,1,1,0,User,0,348,0,1,C#,382463.0,0,0.0,0,0.0
113490,2,2,0,User,0,380,0,3,Lua,99148.0,C++,17256.0,C,3983.0
86898,1,1,1,User,0,799,0,0,ActionScript,0.0,0,0.0,0,0.0
128692,1,4,1,User,0,162,0,1,Scala,34229.0,0,0.0,0,0.0
17101,1,3,0,User,0,27997,0,10,C++,16527843.0,C,4763888.0,Objective-C,830469.0
7742,2,3,0,User,0,240,0,2,JavaScript,48294.0,Ruby,9854.0,0,0.0
83855,1,1,1,User,0,689,0,1,PHP,4477.0,0,0.0,0,0.0
26752,1,11,6,User,1,131,1,3,JavaScript,5487.0,PHP,1596.0,CSS,1383.0
54648,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
96195,1,1,1,User,0,242,0,0,0,0.0,0,0.0,0,0.0
22389,2,4,0,User,0,208,0,1,JavaScript,160770.0,0,0.0,0,0.0
50019,1,2,1,User,0,149,0,1,Ruby,7723.0,0,0.0,0,0.0
130936,7,109,13,User,2,261,2,2,Objective-C,10981.0,Ruby,4583.0,0,0.0
64320,2,2,1,User,0,190977,0,24,Erlang,73377085.0,C,13752670.0,C++,1626143.0
58675,2,3,0,User,0,480,0,1,PHP,272441.0,0,0.0,0,0.0
54566,2,5,0,User,0,441,0,1,Java,5822.0,0,0.0,0,0.0
24540,2,2,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
27842,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
107623,1,0,1,User,0,168,0,0,JavaScript,0.0,0,0.0,0,0.0
130664,1,1,0,User,0,6628,0,2,C,2552544.0,C++,660154.0,0,0.0
104691,1,1,0,User,0,140,0,2,Ruby,7544.0,JavaScript,6633.0,0,0.0
75899,1,1,0,User,0,84,0,0,0,0.0,0,0.0,0,0.0
101874,3,2,4,User,1,136,1,1,Java,21917.0,0,0.0,0,0.0
78570,1,1,0,User,0,112,0,1,PHP,34931.0,0,0.0,0,0.0
112984,2,0,5,User,0,172,0,1,Python,55630.0,0,0.0,0,0.0
17349,2,2,1,User,1,4920,1,5,JavaScript,2661376.0,Ruby,134678.0,PHP,41541.0
79525,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
67377,1,3,2,User,0,10004,0,7,PHP,8417619.0,JavaScript,3577693.0,Perl,52401.0
43824,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
32779,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
80626,1,0,1,User,0,203,0,1,Ruby,44732.0,0,0.0,0,0.0
103520,1,1,2,User,0,12118,0,1,Java,82405.0,0,0.0,0,0.0
60122,2,1,1,User,2,1296,2,0,Python,0.0,0,0.0,0,0.0
13457,1,2,0,User,0,132,0,3,JavaScript,18864.0,Ruby,9889.0,ActionScript,2495.0
11850,2,2,0,User,0,140,0,1,PHP,87307.0,0,0.0,0,0.0
85313,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
93645,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
82931,1,1,1,User,0,114,0,0,Scala,0.0,0,0.0,0,0.0
116555,1,1,0,User,0,100,0,1,VimL,91.0,0,0.0,0,0.0
42165,1,0,0,User,0,18440,0,3,PHP,6549256.0,JavaScript,50997.0,Shell,831.0
54378,2,0,0,User,0,136,0,0,0,0.0,0,0.0,0,0.0
64112,2,2,1,User,0,122812,0,1,PHP,6975.0,0,0.0,0,0.0
109339,1,1,1,User,0,25980,0,7,C,347466.0,C++,173243.0,Shell,42900.0
1102,2,47,7,User,3,145,3,1,Ruby,6426.0,0,0.0,0,0.0
50901,2,0,0,User,0,4330,0,1,PHP,2219910.0,0,0.0,0,0.0
15104,2,5,5,User,0,6293,0,0,Ruby,0.0,0,0.0,0,0.0
74093,1,1,0,User,0,312,0,1,JavaScript,1374.0,0,0.0,0,0.0
48822,2,1,1,User,0,294,0,1,Ruby,78093.0,0,0.0,0,0.0
131848,1,2,1,User,0,115420,0,0,0,0.0,0,0.0,0,0.0
107897,1,1,0,User,0,96,0,1,Clojure,3330.0,0,0.0,0,0.0
117267,0,3,1,Organization,0,178,0,1,PHP,50627.0,0,0.0,0,0.0
99087,2,2,0,User,0,4220,0,0,Shell,0.0,0,0.0,0,0.0
66271,2,2,1,User,0,152,0,2,Ruby,15298.0,JavaScript,148.0,0,0.0
44867,2,1,1,User,0,6904,0,2,Ruby,487378.0,JavaScript,44324.0,0,0.0
40720,5,10,1,User,0,168,0,2,Ruby,26291.0,JavaScript,392.0,0,0.0
1106,2,3,0,User,0,82,0,0,0,0.0,0,0.0,0,0.0
82263,0,1,0,Organization,0,120,0,1,Emacs Lisp,5130.0,0,0.0,0,0.0
84430,1,1,1,User,0,1480,0,0,Ruby,0.0,0,0.0,0,0.0
5831,2,1,0,User,0,148,0,1,C,72006.0,0,0.0,0,0.0
111307,2,2,0,User,0,47968,0,0,0,0.0,0,0.0,0,0.0
63256,2,1,0,User,7,3728,7,2,Ruby,115048.0,JavaScript,59131.0,0,0.0
89816,1,1,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
57256,1,5,0,User,0,14134,0,1,ActionScript,116787.0,0,0.0,0,0.0
80332,1,2,1,User,0,92,0,1,Perl,12220.0,0,0.0,0,0.0
72146,1,1,0,User,0,104,0,1,C#,50517.0,0,0.0,0,0.0
10346,1,4,2,User,0,102,0,1,Ruby,30353.0,0,0.0,0,0.0
133172,1,5,0,User,0,46,0,1,Common Lisp,86822.0,0,0.0,0,0.0
15264,2,3,0,User,0,553,0,2,C,103622.0,Shell,1423.0,0,0.0
97730,1,1,0,User,0,96,0,1,PHP,3144.0,0,0.0,0,0.0
24978,2,2,1,User,0,128,0,2,JavaScript,25082.0,Ruby,24912.0,0,0.0
65228,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
128373,1,1,1,User,0,173,0,0,Erlang,0.0,0,0.0,0,0.0
20025,20,13,1,Organization,0,198,0,1,Ruby,50399.0,0,0.0,0,0.0
85522,0,2,1,User,0,147,0,1,C++,20445.0,0,0.0,0,0.0
36229,3,3,0,User,0,300,0,0,0,0.0,0,0.0,0,0.0
30796,22,112,66,User,33,168,33,3,Makefile,9887.0,Shell,2633.0,Ruby,629.0
949,1,10,3,Organization,1,281,1,1,Ruby,29275.0,0,0.0,0,0.0
119824,1,1,0,User,0,104,0,1,Ruby,3843.0,0,0.0,0,0.0
8185,3,18,5,User,0,735,0,1,Ruby,43999.0,0,0.0,0,0.0
112143,0,2,0,User,0,208,0,2,Ruby,28635.0,JavaScript,148.0,0,0.0
18965,2,2,0,User,0,15347,0,0,Ruby,0.0,0,0.0,0,0.0
25668,3,11,1,User,0,30258,0,3,HTML,3161366.0,JavaScript,92825.0,CSS,86203.0
75346,1,1,0,User,0,368,0,1,PHP,20789.0,0,0.0,0,0.0
24781,2,2,0,User,0,88,0,1,Perl,17849.0,0,0.0,0,0.0
78444,1,0,1,User,0,12030,0,3,JavaScript,868845.0,Shell,2157.0,PHP,576.0
58883,2,3,0,User,0,1328,0,2,ActionScript,21796.0,JavaScript,9759.0,0,0.0
51981,3,58,16,User,4,754,4,2,Python,8568.0,JavaScript,996.0,0,0.0
29816,2,1,1,User,0,172,0,0,Ruby,0.0,0,0.0,0,0.0
1131,2,4,0,User,0,80,0,1,Ruby,1913.0,0,0.0,0,0.0
23666,2,2,0,User,0,80,0,0,0,0.0,0,0.0,0,0.0
1620,2,2,1,User,0,1392,0,3,Ruby,34373.0,ActionScript,26638.0,JavaScript,9162.0
23643,2,2,0,User,0,484,0,1,Ruby,7919.0,0,0.0,0,0.0
134333,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
71110,1,1,0,User,0,166524,0,8,PHP,25974807.0,JavaScript,2690624.0,Shell,640207.0
72030,1,1,0,User,0,72,0,0,0,0.0,0,0.0,0,0.0
95747,1,1,1,User,0,9347,0,0,JavaScript,0.0,0,0.0,0,0.0
74694,3,4,1,User,0,175,0,1,Ruby,93993.0,0,0.0,0,0.0
59213,2,2,0,User,0,328,0,0,0,0.0,0,0.0,0,0.0
9159,2,2,0,User,0,99,0,1,PHP,36485.0,0,0.0,0,0.0
11387,2,2,0,User,0,56,0,0,0,0.0,0,0.0,0,0.0
58512,3,4,3,User,0,1276,0,1,C,468885.0,0,0.0,0,0.0
36818,1,1,1,User,0,83,0,2,C,4118.0,Ruby,1794.0,0,0.0
51106,2,1,1,User,0,6134,0,2,Ruby,100275.0,JavaScript,52961.0,0,0.0
119377,1,0,0,User,0,3892,0,2,Racket,571177.0,Scheme,8346.0,0,0.0
26337,2,1,0,User,0,354,0,2,JavaScript,117459.0,Ruby,86653.0,0,0.0
82454,1,1,0,User,0,156,0,2,Ruby,18708.0,JavaScript,148.0,0,0.0
70621,1,1,1,User,0,151,0,0,Ruby,0.0,0,0.0,0,0.0
77493,1,30,1,User,1,284,1,1,Ruby,17009.0,0,0.0,0,0.0
85869,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
136464,2,4,0,User,0,144,0,1,Python,107914.0,0,0.0,0,0.0
